transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,net_sales,month
5114,1281,Mark Harper,110,45000.0,Microwave,Home,online,Bangalore,2026-02-18,5,Card,0.2,Mar*****@gmail.com,84******15,successful,224999.8,2026-02
5115,1887,Jessica Harris,101,,Laptop,Electronics,offline,Delhi,2026-03-23,1,NetBanking,0.15,Jes*****@outlook.com,86******86,successful,,2026-03
5116,1053,Steve Mitchell,104,8000.0,Shoes,Cloth,online,Chennai,2026-01-08,4,NetBanking,0.4,Ste*****@outlook.com,90******06,successful,31999.6,2026-01
5117,1472,Chad Barnes,103,1300.0,Shirt,Cloth,offline,Chennai,2025-11-08,1,UPI,0.2,Cha*****@outlook.com,74******07,successful,1299.8,2025-11
5118,1856,Katelyn Wallace,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-09-09,1,Card,0.4,Kat*****@yahoo.com,85******43,successful,44999.6,2025-09
5119,1831,Benjamin Wu,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-11-18,4,UPI,0.25,Ben*****@gmail.com,85******40,successful,179999.75,2025-11
5120,1199,Richard Davis,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-08-26,1,Cash,0.25,Ric*****@outlook.com,75******58,successful,44999.75,2025-08
5121,1940,Wendy Rogers,105,45000.0,Tv,Electronics,offline,Mumbai,2025-07-06,1,Cash,0.3,Wen*****@yahoo.com,80******57,successful,44999.7,2025-07
5122,1941,Kenneth Wright,106,80000.0,Sofa,Furniture,offline,Hyderabad,2026-02-18,4,UPI,0.05,Ken*****@outlook.com,66******73,successful,319999.95,2026-02
5123,1903,Mary Richardson,101,250000.0,Laptop,Electronics,online,Mumbai,2025-09-30,5,NetBanking,0.2,Mar*****@outlook.com,66******95,successful,1249999.8,2025-09
5125,1054,Ruth Gonzales,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-03-31,1,Cash,0.3,Rut*****@yahoo.com,79******76,successful,7999.7,2026-03
5126,1508,John Carrillo,106,,Sofa,Furn,online,Delhi,2025-12-05,1,Card,0.4,Joh*****@outlook.com,86******67,successful,,2025-12
5127,1299,Keith Bennett,106,,Sofa,Furniture,offline,Chennai,2025-05-14,4,Card,0.1,Kei*****@yahoo.com,93******82,successful,,2025-05
5129,1507,David Pierce,105,45000.0,Tv,Electronics,offline,Mumbai,2026-01-21,4,UPI,0.2,Dav*****@outlook.com,91******55,successful,179999.8,2026-01
5130,1925,Sierra Jordan,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-02-11,5,Cash,0.15,Sie*****@gmail.com,84******06,successful,224999.85,2025-02
5131,1221,Jennifer Hall,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-06-04,1,Card,0.05,Jen*****@outlook.com,77******08,successful,249999.95,2025-06
5132,1661,Amanda Huff,110,45000.0,Microwave,Home,offline,Chennai,2025-12-23,4,UPI,0.05,Ama*****@gmail.com,74******38,successful,179999.95,2025-12
5134,1264,Lori Tucker,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-06-10,5,UPI,0.05,Lor*****@outlook.com,81******47,successful,249999.95,2025-06
5135,1336,Kelsey Ochoa,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-12-05,2,NetBanking,0.2,Kel*****@gmail.com,85******73,successful,159999.8,2025-12
5136,1681,Alexandra Costa,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-06-08,3,Card,0.1,Ale*****@yahoo.com,78******35,successful,194999.9,2025-06
5137,1930,Angie Landry,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-08-11,4,Cash,0.25,Ang*****@outlook.com,63******70,successful,179999.75,2025-08
5138,1512,David Kent,103,,Shirt,Cloth,online,Delhi,2025-05-18,4,UPI,0.25,Dav*****@gmail.com,69******74,successful,,2025-05
5139,1570,John Wilkins,101,250000.0,Laptop,Electronics,online,Delhi,2025-08-18,2,UPI,0.05,Joh*****@outlook.com,64******29,successful,499999.95,2025-08
5140,1378,Joyce Simmons,102,,Phone,Electronics,offline,Hyderabad,2026-01-23,4,Cash,0.25,Joy*****@yahoo.com,78******49,successful,,2026-01
5142,1189,Donald Gallegos,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-10-25,1,UPI,0.2,Don*****@outlook.com,90******13,successful,64999.8,2025-10
5144,1342,Hunter Adams,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-11-01,2,Cash,0.4,Hun*****@outlook.com,72******86,successful,139999.6,2025-11
5145,1795,Justin Drake,107,50000.0,Dining Table,Furniture,online,Chennai,2025-09-26,1,NetBanking,0.25,Jus*****@yahoo.com,70******88,successful,49999.75,2025-09
5146,1481,Daniel Washington,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-12-15,4,UPI,0.25,Dan*****@outlook.com,67******89,successful,179999.75,2025-12
5147,1234,Robin Dean,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-03-02,4,Cash,0.35,Rob*****@gmail.com,71******81,successful,259999.65,2026-03
5148,1598,Randall Kennedy,101,250000.0,Laptop,Electronics,offline,Delhi,2025-06-27,2,UPI,0.1,Ran*****@gmail.com,68******86,successful,499999.9,2025-06
5149,1238,Troy Patton,103,1300.0,Shirt,Clothing,offline,Delhi,2026-03-05,2,Card,0.35,Tro*****@gmail.com,96******91,successful,2599.65,2026-03
5150,1853,Tiffany Watts,103,1300.0,Shirt,Cloth,offline,Delhi,2025-10-20,1,Card,0.05,Tif*****@outlook.com,73******54,successful,1299.95,2025-10
5151,1764,Lisa Matthews,104,8000.0,Shoes,Clothing,online,Mumbai,2026-01-08,4,Cash,0.25,Lis*****@outlook.com,74******11,successful,31999.75,2026-01
5152,1262,Jessica Hawkins,110,,Microwave,Home Appliances,offline,Delhi,2026-01-03,2,Card,0.4,Jes*****@gmail.com,73******77,successful,,2026-01
5153,1521,Nicole Mills,101,250000.0,Laptop,Electronics,online,Delhi,2025-03-10,4,Card,0.3,Nic*****@gmail.com,76******70,successful,999999.7,2025-03
5155,1933,Michael Hernandez,101,250000.0,Laptop,Electronics,online,Chennai,2025-05-21,5,Card,0.35,Mic*****@gmail.com,95******89,successful,1249999.65,2025-05
5156,1006,Martin Williams,106,,Sofa,Furniture,online,Mumbai,2026-01-23,4,UPI,0.4,Mar*****@outlook.com,75******10,successful,,2026-01
5157,1558,Brenda Schneider,101,250000.0,Laptop,Electronics,online,Bangalore,2025-10-01,5,Card,0.4,Bre*****@gmail.com,95******88,successful,1249999.6,2025-10
5158,1136,Mary Johnston,105,45000.0,Tv,Electronics,online,Chennai,2025-08-13,2,UPI,0.35,Mar*****@gmail.com,83******95,successful,89999.65,2025-08
5159,1512,David Kent,110,45000.0,Microwave,Home,online,Delhi,2025-04-05,4,UPI,0.35,Dav*****@gmail.com,69******74,successful,179999.65,2025-04
5160,1987,Eric Waters,104,8000.0,Shoes,Cloth,offline,Hyderabad,2026-01-20,4,Cash,0.4,Eri*****@gmail.com,75******21,successful,31999.6,2026-01
5161,1696,Derek Anderson,108,,Mixer Grinder,Home Appliances,online,Chennai,2025-05-31,2,NetBanking,0.35,Der*****@yahoo.com,78******49,successful,,2025-05
5163,1125,Jeanne Suarez,102,70000.0,Phone,Elec,offline,Mumbai,2025-12-12,1,NetBanking,0.15,Jea*****@yahoo.com,64******12,successful,69999.85,2025-12
5164,1035,Erin Johnson,103,1300.0,Shirt,Cloth,offline,Hyderabad,2025-09-11,1,Cash,0.35,Eri*****@yahoo.com,82******32,successful,1299.65,2025-09
5165,1900,Norman Joseph,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-12-29,3,Card,0.1,Nor*****@gmail.com,70******83,successful,134999.9,2025-12
5166,1530,Edward Murphy,109,65000.0,Refrigerator,Home,online,Hyderabad,2025-11-26,5,Card,0.1,Edw*****@gmail.com,82******65,successful,324999.9,2025-11
5167,1505,Edgar Jones,101,250000.0,Laptop,Electronics,online,Mumbai,2025-07-14,2,Cash,0.15,Edg*****@outlook.com,70******23,successful,499999.85,2025-07
5169,1884,Sandra Moore,103,1300.0,Shirt,Cloth,online,Delhi,2025-09-15,3,Cash,0.05,San*****@yahoo.com,79******23,successful,3899.95,2025-09
5170,1303,Dustin Carter,110,,Microwave,Home,offline,Delhi,2026-01-05,2,UPI,0.25,Dus*****@gmail.com,77******62,successful,,2026-01
5171,1293,James Crawford,110,,Microwave,Home Appliances,online,Hyderabad,2025-12-08,2,NetBanking,0.25,Jam*****@yahoo.com,83******88,successful,,2025-12
5172,1852,Henry Wyatt,102,70000.0,Phone,Electronics,online,Delhi,2025-09-10,5,NetBanking,0.2,Hen*****@gmail.com,66******90,successful,349999.8,2025-09
5173,1510,Corey Gibbs,107,50000.0,Dining Table,Furn,online,Bangalore,2025-11-02,4,UPI,0.05,Cor*****@gmail.com,74******97,successful,199999.95,2025-11
5174,1578,Alexander Peterson,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-09-22,3,Card,0.1,Ale*****@gmail.com,84******09,successful,134999.9,2025-09
5175,1941,Kenneth Wright,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-08-03,5,Card,0.15,Ken*****@outlook.com,66******73,successful,249999.85,2026-08
5176,1180,Chad Walsh,109,65000.0,Refrigerator,Home,online,Mumbai,2025-01-09,1,Cash,0.15,Cha*****@gmail.com,81******48,successful,64999.85,2025-01
5178,1977,Donna Ayers,109,,Refrigerator,Home Appliances,online,Hyderabad,2025-10-26,3,NetBanking,0.25,Don*****@yahoo.com,63******87,successful,,2025-10
5179,1992,David Gomez,101,250000.0,Laptop,Electronics,offline,Bangalore,2026-02-04,3,Card,0.05,Dav*****@gmail.com,85******55,successful,749999.95,2026-02
5182,1125,Jeanne Suarez,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2026-03-30,1,Cash,0.35,Jea*****@yahoo.com,64******12,successful,14999.65,2026-03
5183,1988,Roger Mcmillan,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-01-02,4,UPI,0.35,Rog*****@gmail.com,64******10,successful,59999.65,2026-01
5184,1872,Jennifer Hogan,105,45000.0,Tv,Elec,online,Bangalore,2026-02-24,1,UPI,0.15,Jen*****@gmail.com,81******64,successful,44999.85,2026-02
5186,1780,Christian Hammond,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-07-25,5,NetBanking,0.15,Chr*****@outlook.com,97******88,successful,249999.85,2025-07
5187,1098,Betty Mcclain,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-09-26,2,Cash,0.2,Bet*****@gmail.com,85******21,successful,129999.8,2025-09
5188,1748,Misty Hensley,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-08-05,5,NetBanking,0.15,Mis*****@gmail.com,80******98,successful,74999.85,2025-08
5189,1846,Ronald West,106,80000.0,Sofa,Furniture,online,Delhi,2026-03-29,4,NetBanking,0.1,Ron*****@gmail.com,71******38,successful,319999.9,2026-03
5190,1247,Chad Lawson,106,80000.0,Sofa,Furniture,online,Chennai,2026-01-11,4,UPI,0.15,Cha*****@yahoo.com,80******74,successful,319999.85,2026-01
5191,1165,Alexis Wilson,107,50000.0,Dining Table,Furn,online,Delhi,2025-09-02,4,Cash,0.3,Ale*****@outlook.com,88******63,successful,199999.7,2025-09
5192,1472,Chad Barnes,104,8000.0,Shoes,Clothing,offline,Chennai,2026-05-03,3,Cash,0.2,Cha*****@outlook.com,74******07,successful,23999.8,2026-05
5193,1264,Lori Tucker,104,8000.0,Shoes,Clothing,online,Delhi,2025-06-23,1,Card,0.2,Lor*****@outlook.com,81******47,successful,7999.8,2025-06
5195,1962,Michael Simon,101,250000.0,Laptop,Electronics,online,Mumbai,2025-07-25,5,Cash,0.25,Mic*****@gmail.com,74******32,successful,1249999.75,2025-07
5197,1447,Michele Wright,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-05-02,1,Card,0.25,Mic*****@gmail.com,77******79,successful,14999.75,2025-05
5199,1777,Cynthia Hall,106,80000.0,Sofa,Furniture,online,Delhi,2025-10-22,1,Cash,0.1,Cyn*****@outlook.com,99******22,successful,79999.9,2025-10
5200,1171,William Orr,101,250000.0,Laptop,Elec,online,Bangalore,2025-07-27,3,UPI,0.2,Wil*****@gmail.com,93******79,successful,749999.8,2025-07
5201,1391,James Williams,103,1300.0,Shirt,Clothing,online,Hyderabad,2026-04-07,5,Card,0.4,Jam*****@outlook.com,98******81,successful,6499.6,2026-04
5202,1734,David Jackson,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-03-17,5,UPI,0.35,Dav*****@yahoo.com,62******58,successful,249999.65,2026-03
5203,1661,Amanda Huff,101,250000.0,Laptop,Electronics,online,Chennai,2025-09-06,3,Card,0.15,Ama*****@gmail.com,74******38,successful,749999.85,2025-09
5204,1482,Cody Oliver,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-07-03,1,Cash,0.35,Cod*****@gmail.com,96******09,successful,49999.65,2025-07
5205,1816,Allison Young,104,8000.0,Shoes,Clothing,online,Mumbai,2025-09-05,4,Card,0.1,All*****@gmail.com,68******13,successful,31999.9,2025-09
5206,1720,Melissa Archer,104,8000.0,Shoes,Clothing,online,Mumbai,2026-07-01,4,NetBanking,0.25,Mel*****@gmail.com,72******05,successful,31999.75,2026-07
5207,1842,Andrew Thompson,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-04-01,5,Card,0.1,And*****@gmail.com,94******34,successful,224999.9,2026-04
5208,1137,Kelly Jackson,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-06-13,3,UPI,0.1,Kel*****@outlook.com,97******18,successful,194999.9,2025-06
5213,1469,Dennis Perry,104,8000.0,Shoes,Cloth,offline,Mumbai,2025-05-28,5,UPI,0.05,Den*****@outlook.com,74******51,successful,39999.95,2025-05
5214,1460,Kenneth Dixon,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-07-21,5,NetBanking,0.2,Ken*****@gmail.com,78******43,successful,74999.8,2025-07
5215,1751,Jasmin Terry,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2026-02-02,3,Card,0.3,Jas*****@gmail.com,64******65,successful,134999.7,2026-02
5217,1140,Jessica Underwood,110,45000.0,Microwave,Home Appliances,online,Chennai,2026-10-01,5,Cash,0.3,Jes*****@yahoo.com,91******86,successful,224999.7,2026-10
5220,1157,Regina Bradford,105,45000.0,Tv,Electronics,online,Chennai,2025-09-29,4,Card,0.35,Reg*****@gmail.com,85******50,successful,179999.65,2025-09
5221,1592,Stephanie Buchanan,105,45000.0,Tv,Elec,offline,Chennai,2025-10-02,3,Cash,0.3,Ste*****@outlook.com,95******68,successful,134999.7,2025-10
5222,1414,Kathleen Dickson,109,65000.0,Refrigerator,Home,offline,Hyderabad,2026-10-01,5,Card,0.3,Kat*****@gmail.com,89******15,successful,324999.7,2026-10
5223,1053,Steve Mitchell,110,45000.0,Microwave,Home,online,Chennai,2025-08-20,4,Cash,0.25,Ste*****@outlook.com,90******06,successful,179999.75,2025-08
5224,1301,Sandra Palmer,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-10-23,5,UPI,0.2,San*****@gmail.com,69******53,successful,224999.8,2025-10
5225,1233,Heather Reilly,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-05-08,1,NetBanking,0.35,Hea*****@gmail.com,95******68,successful,1299.65,2025-05
5226,1846,Ronald West,104,8000.0,Shoes,Clothing,offline,Delhi,2025-08-26,4,Cash,0.4,Ron*****@gmail.com,71******38,successful,31999.6,2025-08
5227,1544,Robert Moore,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-08-12,1,Card,0.3,Rob*****@gmail.com,90******87,successful,7999.7,2025-08
5228,1703,Elizabeth Richards,107,50000.0,Dining Table,Furn,online,Bangalore,2026-02-02,4,NetBanking,0.2,Eli*****@gmail.com,71******57,successful,199999.8,2026-02
5229,1619,Jon Perry,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-12-01,2,UPI,0.1,Jon*****@yahoo.com,76******02,successful,29999.9,2026-12
5230,1027,Joseph Hunt,102,70000.0,Phone,Elec,online,Mumbai,2025-07-28,3,UPI,0.1,Jos*****@outlook.com,79******16,successful,209999.9,2025-07
5231,1218,Lindsey Gallegos,110,,Microwave,Home Appliances,offline,Hyderabad,2025-09-08,2,Cash,0.3,Lin*****@gmail.com,61******99,successful,,2025-09
5232,1912,Mario Cannon,103,1300.0,Shirt,Clothing,online,Bangalore,2025-12-18,1,UPI,0.25,Mar*****@outlook.com,84******71,successful,1299.75,2025-12
5233,1931,Amy Mccall,101,250000.0,Laptop,Electronics,online,Bangalore,2026-01-08,4,UPI,0.1,Amy*****@gmail.com,75******53,successful,999999.9,2026-01
5235,1872,Jennifer Hogan,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-01-26,4,NetBanking,0.2,Jen*****@gmail.com,81******64,successful,179999.8,2026-01
5236,1687,Jason Perry,104,8000.0,Shoes,Clothing,online,Chennai,2025-09-13,3,Card,0.2,Jas*****@gmail.com,82******57,successful,23999.8,2025-09
5237,1710,Dale Black,105,45000.0,Tv,Elec,offline,Chennai,2026-01-05,1,Cash,0.15,Dal*****@yahoo.com,83******80,successful,44999.85,2026-01
5238,1942,Susan Dean,104,8000.0,Shoes,Cloth,offline,Chennai,2025-10-16,4,UPI,0.35,Sus*****@gmail.com,94******64,successful,31999.65,2025-10
5239,1709,Savannah Lee,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-08-11,3,Card,0.4,Sav*****@outlook.com,66******08,successful,23999.6,2025-08
5240,1990,Regina Coleman,106,,Sofa,Furniture,offline,Mumbai,2025-04-24,4,NetBanking,0.05,Reg*****@gmail.com,81******04,successful,,2025-04
5241,1220,Andrew Pena,109,,Refrigerator,Home Appliances,offline,Mumbai,2026-01-12,3,Card,0.05,And*****@gmail.com,72******15,successful,,2026-01
5242,1385,Christina Bates,105,45000.0,Tv,Electronics,offline,Hyderabad,2026-04-12,1,NetBanking,0.2,Chr*****@gmail.com,92******78,successful,44999.8,2026-04
5243,1455,Jason Taylor,105,45000.0,Tv,Electronics,offline,Mumbai,2025-10-24,5,UPI,0.1,Jas*****@outlook.com,84******42,successful,224999.9,2025-10
5244,1916,Amber Foster,101,,Laptop,Elec,online,Chennai,2025-07-02,4,Card,0.35,Amb*****@gmail.com,75******39,successful,,2025-07
5245,1623,William Edwards,102,70000.0,Phone,Elec,offline,Mumbai,2025-08-08,5,Card,0.3,Wil*****@gmail.com,71******09,successful,349999.7,2025-08
5246,1980,Edgar Palmer,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-11-07,4,Card,0.3,Edg*****@gmail.com,60******63,successful,5199.7,2025-11
5248,1917,Bruce Dodson,107,50000.0,Dining Table,Furniture,online,Delhi,2025-07-28,2,UPI,0.3,Bru*****@yahoo.com,70******10,successful,99999.7,2025-07
5249,1620,Craig Jacobs,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2026-01-02,2,Cash,0.3,Cra*****@gmail.com,62******01,successful,129999.7,2026-01
5250,1412,Caitlyn Reyes,101,250000.0,Laptop,Elec,offline,Bangalore,2025-04-30,4,Cash,0.15,Cai*****@gmail.com,64******93,successful,999999.85,2025-04
5251,1267,Thomas Crawford,107,50000.0,Dining Table,Furn,online,Bangalore,2025-12-08,1,Card,0.15,Tho*****@gmail.com,83******50,successful,49999.85,2025-12
5252,1941,Kenneth Wright,105,45000.0,Tv,Electronics,offline,Hyderabad,2026-02-01,2,NetBanking,0.1,Ken*****@outlook.com,66******73,successful,89999.9,2026-02
5255,1937,Manuel King,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-07-21,5,Cash,0.35,Man*****@gmail.com,96******68,successful,39999.65,2025-07
5256,1687,Jason Perry,109,65000.0,Refrigerator,Home,online,Chennai,2025-01-08,5,UPI,0.05,Jas*****@gmail.com,82******57,successful,324999.95,2025-01
5257,1085,Jennifer Taylor,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-07-08,5,Card,0.2,Jen*****@outlook.com,73******85,successful,224999.8,2025-07
5258,1055,Brandon Ritter,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-10-05,1,UPI,0.25,Bra*****@gmail.com,61******14,successful,14999.75,2025-10
5261,1349,Jessica Hall,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-08-11,5,Card,0.2,Jes*****@gmail.com,90******81,successful,249999.8,2025-08
5263,1211,David Kelly,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-06-10,4,NetBanking,0.25,Dav*****@gmail.com,76******28,successful,259999.75,2025-06
5264,1309,Jonathan Turner,101,,Laptop,Electronics,online,Hyderabad,2026-03-30,5,Card,0.25,Jon*****@outlook.com,92******06,successful,,2026-03
5265,1893,Michael Gibbs,101,250000.0,Laptop,Electronics,offline,Delhi,2025-09-02,3,Card,0.15,Mic*****@outlook.com,65******15,successful,749999.85,2025-09
5266,1778,Joseph Tucker,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-08-17,5,Cash,0.1,Jos*****@gmail.com,79******67,successful,349999.9,2025-08
5268,1817,Debra Jenkins,104,8000.0,Shoes,Cloth,offline,Chennai,2026-03-18,4,Cash,0.05,Deb*****@outlook.com,63******18,successful,31999.95,2026-03
5269,1013,Timothy Butler,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-09-22,1,Cash,0.05,Tim*****@gmail.com,81******25,successful,49999.95,2025-09
5270,1989,Jeremy Kelley,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-04-26,2,NetBanking,0.25,Jer*****@gmail.com,94******37,successful,29999.75,2025-04
5272,1293,James Crawford,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-08-28,2,NetBanking,0.1,Jam*****@yahoo.com,83******88,successful,15999.9,2025-08
5273,1343,Michael Smith,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-05-15,3,NetBanking,0.4,Mic*****@gmail.com,72******68,successful,149999.6,2025-05
5274,1093,Anthony Wood,105,45000.0,Tv,Electronics,offline,Bangalore,2025-08-23,2,Card,0.05,Ant*****@gmail.com,64******84,successful,89999.95,2025-08
5277,1941,Kenneth Wright,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-03-23,5,Cash,0.05,Ken*****@outlook.com,66******73,successful,249999.95,2026-03
5278,1584,Megan Cruz,102,70000.0,Phone,Electronics,offline,Mumbai,2025-06-14,1,Card,0.15,Meg*****@yahoo.com,69******64,successful,69999.85,2025-06
5279,1265,Jane Hines,110,,Microwave,Home,offline,Chennai,2026-02-04,4,UPI,0.05,Jan*****@outlook.com,82******07,successful,,2026-02
5280,1678,Joshua Faulkner,103,,Shirt,Clothing,online,Chennai,2025-11-21,4,NetBanking,0.1,Jos*****@gmail.com,89******35,successful,,2025-11
5281,1453,Tanner Smith,102,70000.0,Phone,Elec,offline,Mumbai,2025-07-22,1,Cash,0.3,Tan*****@outlook.com,79******25,successful,69999.7,2025-07
5282,1518,Janet Norman,105,45000.0,Tv,Elec,online,Hyderabad,2026-03-21,1,NetBanking,0.35,Jan*****@outlook.com,66******39,successful,44999.65,2026-03
5283,1196,Ashley Ortiz,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-12-10,4,NetBanking,0.05,Ash*****@gmail.com,94******93,successful,179999.95,2025-12
5284,1881,David Stevens,108,15000.0,Mixer Grinder,Home,offline,Mumbai,2026-04-02,2,Card,0.3,Dav*****@yahoo.com,81******76,successful,29999.7,2026-04
5285,1534,Matthew Harrington,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-07-05,2,UPI,0.1,Mat*****@yahoo.com,76******86,successful,29999.9,2025-07
5286,1781,Michael Knox,101,250000.0,Laptop,Elec,online,Bangalore,2025-05-18,5,Cash,0.2,Mic*****@gmail.com,87******18,successful,1249999.8,2025-05
5287,1176,Mallory Hernandez,106,80000.0,Sofa,Furn,offline,Chennai,2025-10-09,5,UPI,0.2,Mal*****@gmail.com,73******19,successful,399999.8,2025-10
5288,1200,Natalie Peters,108,15000.0,Mixer Grinder,Home,online,Mumbai,2025-06-09,3,UPI,0.1,Nat*****@outlook.com,92******64,successful,44999.9,2025-06
5289,1526,Joseph Farmer,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-09-18,1,UPI,0.1,Jos*****@gmail.com,71******08,successful,1299.9,2025-09
5290,1902,Sandra Buck,104,8000.0,Shoes,Clothing,offline,Chennai,2025-12-02,2,Card,0.4,San*****@yahoo.com,84******65,successful,15999.6,2025-12
5291,1525,Norman Stout,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-09-07,3,UPI,0.25,Nor*****@yahoo.com,92******91,successful,149999.75,2025-09
5292,1363,Seth Everett,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-05-13,4,Cash,0.35,Set*****@gmail.com,83******39,successful,199999.65,2025-05
5293,1932,Eric Mitchell,105,45000.0,Tv,Electronics,online,Hyderabad,2025-12-21,3,Card,0.05,Eri*****@gmail.com,73******00,successful,134999.95,2025-12
5294,1834,David Thomas,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-12-02,2,UPI,0.1,Dav*****@yahoo.com,66******27,successful,159999.9,2025-12
5295,1794,Diana Anderson,107,50000.0,Dining Table,Furniture,online,Delhi,2026-02-21,4,Card,0.15,Dia*****@outlook.com,70******94,successful,199999.85,2026-02
5296,1524,Emily Davidson,107,50000.0,Dining Table,Furn,online,Chennai,2026-01-21,1,Card,0.35,Emi*****@yahoo.com,76******96,successful,49999.65,2026-01
5297,1979,Raymond Mckinney,102,70000.0,Phone,Elec,offline,Mumbai,2026-03-07,5,NetBanking,0.05,Ray*****@yahoo.com,60******84,successful,349999.95,2026-03
5298,1604,Melissa Mcpherson,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-11-14,5,Card,0.05,Mel*****@yahoo.com,77******81,successful,74999.95,2025-11
5299,1914,Miranda Sanchez,101,250000.0,Laptop,Electronics,online,Chennai,2025-02-07,2,NetBanking,0.35,Mir*****@gmail.com,78******77,successful,499999.65,2025-02
5300,1438,Paul Webster,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-09-04,2,Cash,0.15,Pau*****@gmail.com,98******43,successful,29999.85,2025-09
5303,1932,Eric Mitchell,108,15000.0,Mixer Grinder,Home,online,Hyderabad,2025-06-11,2,UPI,0.25,Eri*****@gmail.com,73******00,successful,29999.75,2025-06
5305,1960,Jacob Williams,107,50000.0,Dining Table,Furniture,online,Bangalore,2026-01-24,3,NetBanking,0.3,Jac*****@gmail.com,83******43,successful,149999.7,2026-01
5307,1568,Lori Obrien,108,15000.0,Mixer Grinder,Home,online,Mumbai,2025-06-11,1,NetBanking,0.2,Lor*****@gmail.com,75******70,successful,14999.8,2025-06
5310,1154,Tammy Mitchell,103,1300.0,Shirt,Clothing,offline,Chennai,2026-04-02,3,NetBanking,0.4,Tam*****@outlook.com,64******10,successful,3899.6,2026-04
5311,1961,Teresa Dalton,110,45000.0,Microwave,Home,offline,Hyderabad,2025-07-09,5,Cash,0.35,Ter*****@outlook.com,89******50,successful,224999.65,2025-07
5312,1915,Benjamin Perez,105,45000.0,Tv,Elec,offline,Delhi,2025-08-13,4,NetBanking,0.35,Ben*****@outlook.com,97******35,successful,179999.65,2025-08
5315,1854,Randy Hayes,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-07-02,5,NetBanking,0.35,Ran*****@outlook.com,85******75,successful,224999.65,2025-07
5317,1827,Monique Lee,105,45000.0,Tv,Electronics,offline,Delhi,2025-12-30,5,Card,0.2,Mon*****@gmail.com,97******44,successful,224999.8,2025-12
